dataset,additional_info,embedding_model,embedding_max_length,dr_method,dr_parameter,mn_ratio,fp_ratio,dimension_size,trustworthiness_ten_neigh,trustworthiness_fifty_neigh,trustworthiness_hundred_neigh,continuity_ten_neigh,continuity_fifty_neigh,continuity_hundred_neigh,pearson_corr,spearman_corr,ALS,AGS,Q,B,Q-B,NUM,Ss
20NG,subject_from_organization_newsgroup_body,qwen3-embedding:8b,4096,PaCMAP,30,2,0.5,50,0.9753,0.9661,0.9601,0.983,0.9696,0.9615,0.5525,0.5293,0.969266666666667,0.5409,2.28060336111111,0.183498001111111,2.09710536,1.44813858452843,0.7241
20NG,subject_from_organization_newsgroup_body,qwen3-embedding:8b,4096,PCA,N/A,N/A,N/A,5,0.9211,0.9127,0.9081,0.9722,0.9553,0.9471,0.5493,0.5123,0.9361,0.5308,2.1517,0.1643,1.9875,1.40978442796526,0.7049
20NG,subject_from_organization_newsgroup_body,qwen3-embedding:8b,4096,PCA,N/A,N/A,N/A,10,0.9721,0.9607,0.955,0.987,0.9757,0.9696,0.5899,0.5227,0.970016666666667,0.5563,2.32964256694445,0.171161480277778,2.15848108666667,1.46917700998439,0.7346
20NG,subject_from_organization_newsgroup_body,qwen3-embedding:8b,4096,PCA,N/A,N/A,N/A,50,0.9976,0.9933,0.99,0.9982,0.995,0.9925,0.6935,0.6113,0.994433333333333,0.6524,2.71206002777778,0.116986801111111,2.59507322666667,1.61092309768861,0.8055
20NG,subject_from_organization_newsgroup_body,qwen3-embedding:8b,4096,UMAP,30,N/A,N/A,5,0.991,0.9806,0.9721,0.9876,0.9715,0.9621,0.5806,0.5279,0.977483333333333,0.5543,2.34620700444444,0.179126454444444,2.16708055,1.47210072685262,0.7361
20NG,subject_from_organization_newsgroup_body,qwen3-embedding:8b,4096,UMAP,30,N/A,N/A,10,0.9921,0.9814,0.973,0.9878,0.9718,0.9624,0.5851,0.5313,0.978083333333333,0.5582,2.36016648027778,0.176302013611111,2.18386446666667,1.47779040011318,0.7389
20NG,subject_from_organization_newsgroup_body,qwen3-embedding:8b,4096,UMAP,30,N/A,N/A,50,0.992,0.9813,0.9732,0.9878,0.9719,0.9625,0.5854,0.5318,0.978116666666667,0.5586,2.36149811361111,0.175994233611111,2.18550388,1.4783449800368,0.7392
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,128,PaCMAP,30,2,0.5,5,0.8955,0.8704,0.8558,0.9703,0.9429,0.9238,0.1844,0.181,0.9098,0.1827,1.19351983361111,0.528650173611111,0.664869659999999,0.815395401017199,0.4077
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,128,PaCMAP,30,2,0.5,10,0.8963,0.8708,0.856,0.9703,0.9428,0.9238,0.1832,0.1809,0.91,0.1821,1.1925732025,0.5299112025,0.662662,0.814040539531048,0.407
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,128,PaCMAP,30,2,0.5,50,0.8962,0.8709,0.856,0.9703,0.9428,0.9238,0.1822,0.1813,0.91,0.1818,1.1919180625,0.5303480625,0.66157,0.813369534713466,0.4067
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,128,PCA,N/A,N/A,N/A,5,0.8241,0.8187,0.8156,0.9644,0.9469,0.9358,0.5074,0.4652,0.8843,0.4863,1.8784,0.1584,1.7200,1.31150413647842,0.6558
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,128,PCA,N/A,N/A,N/A,10,0.9179,0.9027,0.8945,0.9841,0.9713,0.9623,0.6039,0.5608,0.9388,0.5824,2.3139,0.1271,2.1868,1.47879705166057,0.7394
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,128,PCA,N/A,N/A,N/A,50,0.9971,0.9919,0.9877,0.9991,0.9971,0.9952,0.881,0.8607,0.9947,0.87085,3.48021461777778,0.0153346944444444,3.46487992333334,1.86141879310738,0.9307
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,128,UMAP,30,N/A,N/A,5,0.932,0.8953,0.874,0.9783,0.9496,0.9298,0.1771,0.1719,0.9265,0.1745,1.212201,0.565504,0.646697,0.804174732256616,0.4021
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,128,UMAP,30,N/A,N/A,10,0.9383,0.8985,0.8764,0.9787,0.95,0.9302,0.1748,0.1702,0.928683333333333,0.1725,1.21260473361111,0.571813233611111,0.640791499999999,0.800494534647176,0.4002
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,128,UMAP,30,N/A,N/A,50,0.9373,0.8992,0.8774,0.9789,0.9504,0.9308,0.1795,0.177,0.9290,0.17825,1.2260025625,0.5636255625,0.662377,0.813865467998244,0.4069
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,256,PaCMAP,30,2,0.5,5,0.8814,0.8558,0.8403,0.972,0.9466,0.9291,0.1779,0.1833,0.9042,0.1806,1.17679104,0.52359696,0.65319408,0.808204231614757,0.4041
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,256,PaCMAP,30,2,0.5,10,0.8824,0.8567,0.841,0.972,0.9466,0.9291,0.1783,0.1838,0.904633333333333,0.1811,1.17870830027778,0.523572840277777,0.655135460000003,0.809404385953031,0.4047
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,256,PaCMAP,30,2,0.5,50,0.8824,0.8567,0.8411,0.972,0.9466,0.9291,0.1778,0.1843,0.90465,0.1811,1.17874449,0.52359696,0.65514753,0.809411842018635,0.4047
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,256,PCA,N/A,N/A,N/A,5,0.8114,0.806,0.8026,0.9636,0.9474,0.9377,0.553,0.5128,0.878116666666667,0.5329,1.99096803361111,0.119174546944445,1.87179348666667,1.3681350396312,0.6841
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,256,PCA,N/A,N/A,N/A,10,0.9123,0.8976,0.8895,0.9851,0.9738,0.9661,0.6474,0.6115,0.9374,0.6295,2.4550,0.0948,2.3602,1.53628959509592,0.7681
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,256,PCA,N/A,N/A,N/A,50,0.997,0.9921,0.988,0.9992,0.9976,0.9961,0.9013,0.887,0.995,0.89415,3.5688877225,0.0101707225,3.558717,1.88645620145287,0.9432
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,256,UMAP,30,N/A,N/A,5,0.92,0.8816,0.8601,0.9785,0.9515,0.9333,0.1746,0.176,0.920833333333333,0.1753,1.20150828444444,0.555819951111111,0.645688333333329,0.803547343554397,0.4018
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,256,UMAP,30,N/A,N/A,10,0.9238,0.8842,0.8618,0.9788,0.9518,0.9335,0.1712,0.1735,0.9223,0.1724,1.1983,0.5625,0.6358,0.797398965386837,0.3987
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,256,UMAP,30,N/A,N/A,50,0.9247,0.8849,0.8623,0.9789,0.9519,0.9337,0.1716,0.1741,0.9227,0.1729,1.2003,0.5623,0.6380,0.798735141750173,0.3994
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,512,PaCMAP,30,2,0.5,5,0.876,0.8499,0.8334,0.9732,0.9509,0.9348,0.1855,0.1893,0.903033333333333,0.1874,1.18904485444444,0.512131067777777,0.676913786666663,0.822747705354845,0.4114
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,512,PaCMAP,30,2,0.5,10,0.8766,0.8508,0.8343,0.9732,0.9509,0.9349,0.186,0.1901,0.9035,0.18805,1.19137225,0.51179716,0.67957509,0.824363445332215,0.4122
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,512,PaCMAP,30,2,0.5,50,0.8765,0.8509,0.8345,0.9732,0.9509,0.9349,0.1852,0.1905,0.9035,0.1879,1.1910,0.5121,0.6789,0.823940153571036,0.412
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,512,PCA,N/A,N/A,N/A,5,0.8038,0.7972,0.7937,0.9617,0.9458,0.9366,0.5413,0.5028,0.8731,0.5221,1.9465,0.1233,1.8233,1.35028775698614,0.6751
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,512,PCA,N/A,N/A,N/A,10,0.905,0.8896,0.8809,0.9842,0.9731,0.9657,0.6452,0.6109,0.933083333333333,0.6281,2.43713728444444,0.0930453344444442,2.34409195,1.53104276556862,0.7655
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,512,PCA,N/A,N/A,N/A,50,0.9965,0.991,0.9866,0.9992,0.9977,0.9963,0.9019,0.8879,0.99455,0.8949,3.5700213025,0.0099301225,3.56009118,1.88682038890828,0.9434
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,512,UMAP,30,N/A,N/A,5,0.9133,0.8735,0.8524,0.9787,0.9529,0.9353,0.1762,0.1752,0.9177,0.1757,1.1955,0.5505,0.6449,0.80308645030698,0.4015
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,512,UMAP,30,N/A,N/A,10,0.9192,0.8771,0.8556,0.9791,0.9534,0.9358,0.175,0.1748,0.9200,0.1749,1.19887900444444,0.555223684444444,0.643655319999996,0.802281322230548,0.4011
20NG,subject_from_organization_newsgroup_body,sentence-transformers/all-MiniLM-L6-v2,512,UMAP,30,N/A,N/A,50,0.9191,0.8776,0.8552,0.9791,0.9535,0.936,0.175,0.1743,0.9201,0.17465,1.19844107111111,0.555670854444444,0.642770216666666,0.801729515900884,0.4009
20NG,subject_newsgroup_body,allenai/longformer-base-4096,1024,PaCMAP,30,2,0.5,5,0.9748,0.9689,0.9657,0.9864,0.981,0.9778,0.8211,0.8818,0.975766666666667,0.8515,3.33872074694445,0.0154546336111112,3.32326611333334,1.82298275179261,0.9115
20NG,subject_newsgroup_body,allenai/longformer-base-4096,1024,PaCMAP,30,2,0.5,10,0.9755,0.9696,0.9664,0.9865,0.9811,0.9779,0.8212,0.8819,0.9762,0.8516,3.3405,0.0155,3.3250,1.82346343533398,0.9117
20NG,subject_newsgroup_body,allenai/longformer-base-4096,1024,PaCMAP,30,2,0.5,50,0.9757,0.9697,0.9665,0.9866,0.9812,0.9779,0.8213,0.882,0.9763,0.85165,3.34127934027778,0.0155293136111112,3.32575002666667,1.82366390178308,0.9118
20NG,subject_newsgroup_body,allenai/longformer-base-4096,1024,PCA,N/A,N/A,N/A,5,0.9792,0.9772,0.9764,0.9922,0.9894,0.988,0.9791,0.9777,0.9837,0.9784,3.8500,0.0000,3.8499,1.96212608497348,0.9811
20NG,subject_newsgroup_body,allenai/longformer-base-4096,1024,PCA,N/A,N/A,N/A,10,0.9954,0.994,0.9933,0.9977,0.9966,0.9961,0.9897,0.9895,0.995516666666667,0.9896,3.94068818027778,0.0000350069444444484,3.94065317333334,1.98510784929518,0.9926
20NG,subject_newsgroup_body,allenai/longformer-base-4096,1024,PCA,N/A,N/A,N/A,50,0.9998,0.9996,0.9994,0.9998,0.9997,0.9996,0.9979,0.9977,0.9997,0.9978,3.9898,0.0000,3.9898,1.9974491432825,0.9987
20NG,subject_newsgroup_body,allenai/longformer-base-4096,1024,UMAP,30,N/A,N/A,5,0.984,0.9768,0.9727,0.9887,0.9813,0.9773,0.8243,0.8771,0.980133333333333,0.8507,3.35195069444444,0.0167529877777777,3.33519770666666,1.82625236664232,0.9131
20NG,subject_newsgroup_body,allenai/longformer-base-4096,1024,UMAP,30,N/A,N/A,10,0.9843,0.9768,0.9727,0.9887,0.9812,0.9772,0.8226,0.8758,0.9802,0.8492,3.3465,0.0171,3.3294,1.82465709655266,0.9123
20NG,subject_newsgroup_body,allenai/longformer-base-4096,1024,UMAP,30,N/A,N/A,50,0.9845,0.9771,0.9728,0.9887,0.9812,0.9772,0.8227,0.8758,0.9803,0.8493,3.3471,0.0172,3.3299,1.82480389357322,0.9124
20NG,subject_newsgroup_body,allenai/longformer-base-4096,2048,PaCMAP,30,2,0.5,5,0.9745,0.9687,0.9655,0.9864,0.9809,0.9777,0.8206,0.8805,0.9756,0.8506,3.3349,0.0156,3.3192,1.82187898152796,0.9109
20NG,subject_newsgroup_body,allenai/longformer-base-4096,2048,PaCMAP,30,2,0.5,10,0.9751,0.9692,0.9661,0.9865,0.981,0.9778,0.8207,0.8806,0.97595,0.8507,3.33646756,0.01570009,3.32076747,1.82229730560082,0.9111
20NG,subject_newsgroup_body,allenai/longformer-base-4096,2048,PaCMAP,30,2,0.5,50,0.9753,0.9694,0.9662,0.9866,0.9811,0.9778,0.8207,0.8806,0.9761,0.8507,3.3369,0.0157,3.3212,1.82240622255303,0.9112
20NG,subject_newsgroup_body,allenai/longformer-base-4096,2048,PCA,N/A,N/A,N/A,5,0.9792,0.9772,0.9764,0.9922,0.9894,0.9881,0.9789,0.9775,0.9838,0.9782,3.8492,0.0000,3.8492,1.9619421500136,0.981
20NG,subject_newsgroup_body,allenai/longformer-base-4096,2048,PCA,N/A,N/A,N/A,10,0.9954,0.994,0.9933,0.9977,0.9966,0.996,0.9896,0.9893,0.9955,0.9895,3.9400265025,0.0000366025,3.9399899,1.98494077997304,0.9925
20NG,subject_newsgroup_body,allenai/longformer-base-4096,2048,PCA,N/A,N/A,N/A,50,0.9998,0.9996,0.9994,0.9998,0.9997,0.9996,0.9978,0.9976,0.9997,0.9977,3.9894,0.0000,3.9894,1.99734904811352,0.9987
20NG,subject_newsgroup_body,allenai/longformer-base-4096,2048,UMAP,30,N/A,N/A,5,0.9838,0.9764,0.9723,0.9885,0.981,0.977,0.8268,0.8776,0.979833333333333,0.8522,3.35634613444444,0.0162902677777777,3.34005586666666,1.82758197262576,0.9138
20NG,subject_newsgroup_body,allenai/longformer-base-4096,2048,UMAP,30,N/A,N/A,10,0.9843,0.9768,0.9726,0.9887,0.9812,0.9772,0.8257,0.8775,0.9801,0.8516,3.3552,0.0165,3.3387,1.82721815519293,0.9136
20NG,subject_newsgroup_body,allenai/longformer-base-4096,2048,UMAP,30,N/A,N/A,50,0.9846,0.977,0.9727,0.9887,0.9812,0.9772,0.8265,0.8779,0.980233333333333,0.8522,3.35781192111111,0.0163925344444444,3.34141938666667,1.82795497391666,0.914
20NG,subject_newsgroup_body,allenai/longformer-base-4096,4096,PaCMAP,30,2,0.5,5,0.9747,0.9688,0.9657,0.9863,0.9808,0.9776,0.8198,0.88,0.9757,0.8499,3.3326328025,0.0158130625,3.31681974,1.82121380952375,0.9106
20NG,subject_newsgroup_body,allenai/longformer-base-4096,4096,PaCMAP,30,2,0.5,10,0.9751,0.9692,0.966,0.9864,0.9809,0.9777,0.8198,0.8801,0.975883333333333,0.8500,3.33366736111111,0.0158592044444444,3.31780815666667,1.82148515137145,0.9107
20NG,subject_newsgroup_body,allenai/longformer-base-4096,4096,PaCMAP,30,2,0.5,50,0.9752,0.9693,0.9661,0.9864,0.9809,0.9777,0.8198,0.8801,0.9759,0.8500,3.3338,0.0159,3.3180,1.82153181324584,0.9108
20NG,subject_newsgroup_body,allenai/longformer-base-4096,4096,PCA,N/A,N/A,N/A,5,0.9792,0.9772,0.9764,0.9922,0.9894,0.988,0.9788,0.9774,0.9837,0.9781,3.8488,0.0000,3.8488,1.96182524536039,0.9809
20NG,subject_newsgroup_body,allenai/longformer-base-4096,4096,PCA,N/A,N/A,N/A,10,0.9954,0.994,0.9933,0.9977,0.9966,0.996,0.9896,0.9893,0.9955,0.9895,3.9400265025,0.0000366025,3.9399899,1.98494077997304,0.9925
20NG,subject_newsgroup_body,allenai/longformer-base-4096,4096,PCA,N/A,N/A,N/A,50,0.9998,0.9996,0.9994,0.9998,0.9997,0.9996,0.9978,0.9976,0.9997,0.9977,3.9894,0.0000,3.9894,1.99734904811352,0.9987
20NG,subject_newsgroup_body,allenai/longformer-base-4096,4096,UMAP,30,N/A,N/A,5,0.9837,0.9765,0.9724,0.9886,0.9812,0.9771,0.8244,0.8772,0.9799,0.8508,3.3515,0.0167,3.3349,1.82615782450477,0.9131
20NG,subject_newsgroup_body,allenai/longformer-base-4096,4096,UMAP,30,N/A,N/A,10,0.9842,0.9765,0.9723,0.9886,0.981,0.977,0.8242,0.8765,0.979933333333333,0.8504,3.34993708027778,0.0167918402777777,3.33314524,1.82569034614307,0.9128
20NG,subject_newsgroup_body,allenai/longformer-base-4096,4096,UMAP,30,N/A,N/A,50,0.9843,0.9768,0.9725,0.9886,0.9811,0.9771,0.8235,0.8763,0.9801,0.8499,3.3488,0.0169,3.3318,1.82533137813384,0.9127
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,128,PaCMAP,30,2,0.5,5,0.9396,0.9245,0.915,0.9723,0.9592,0.9506,0.4994,0.5507,0.943533333333333,0.5251,2.15673700694444,0.175128300277777,1.98160870666666,1.40769624090805,0.7038
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,128,PaCMAP,30,2,0.5,10,0.9409,0.9258,0.9161,0.9724,0.9593,0.9508,0.5001,0.551,0.9442,0.52555,2.16021405444445,0.175281777777778,1.98493227666667,1.40887624604387,0.7044
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,128,PaCMAP,30,2,0.5,50,0.9408,0.9258,0.9161,0.9724,0.9593,0.9508,0.5,0.5509,0.9442,0.52545,2.1598711225,0.1753515625,1.98451956,1.40872976826643,0.7044
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,128,PCA,N/A,N/A,N/A,5,0.8986,0.8922,0.8886,0.9703,0.9595,0.9537,0.7692,0.7499,0.9272,0.7596,2.8450,0.0281,2.8169,1.67835250469024,0.8392
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,128,PCA,N/A,N/A,N/A,10,0.963,0.9542,0.9492,0.9899,0.9842,0.9807,0.863,0.8408,0.9702,0.8519,3.32004841,0.01399489,3.30605352,1.81825562559284,0.9091
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,128,PCA,N/A,N/A,N/A,50,0.999,0.9978,0.9968,0.9996,0.999,0.9986,0.9699,0.9621,0.998466666666667,0.9660,3.85912928444445,0.00105408444444447,3.85807520000001,1.96419836065506,0.9821
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,128,UMAP,30,N/A,N/A,5,0.9531,0.9357,0.924,0.9734,0.9553,0.9442,0.5658,0.5756,0.947616666666667,0.5707,2.30528550027778,0.142066173611111,2.16321932666667,1.47078867505385,0.7354
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,128,UMAP,30,N/A,N/A,10,0.956,0.9375,0.9252,0.9734,0.9551,0.9439,0.5764,0.5772,0.948516666666667,0.5768,2.32659093361111,0.138173280277778,2.18841765333333,1.47933013669476,0.7397
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,128,UMAP,30,N/A,N/A,50,0.9565,0.9376,0.926,0.9735,0.9553,0.9442,0.5771,0.5761,0.94885,0.5766,2.3269977025,0.1385700625,2.18842764,1.47933351209252,0.7397
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,256,PaCMAP,30,2,0.5,5,0.9372,0.9226,0.9133,0.9717,0.9584,0.9494,0.4737,0.4995,0.9421,0.4866,2.0412,0.2075,1.8337,1.35414306481996,0.6771
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,256,PaCMAP,30,2,0.5,10,0.9401,0.9245,0.9148,0.9718,0.9586,0.9497,0.4739,0.4997,0.9433,0.4868,2.0450,0.2083,1.8367,1.35524772643233,0.6776
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,256,PaCMAP,30,2,0.5,50,0.9402,0.9246,0.9148,0.9718,0.9586,0.9496,0.4738,0.4997,0.9433,0.4868,2.0449,0.2084,1.8365,1.35519009736642,0.6776
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,256,PCA,N/A,N/A,N/A,5,0.8997,0.8931,0.8899,0.9703,0.9596,0.9538,0.7849,0.7607,0.9277,0.7728,2.8918,0.0240,2.8678,1.69346074061373,0.8467
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,256,PCA,N/A,N/A,N/A,10,0.9609,0.9519,0.947,0.9897,0.984,0.9805,0.8604,0.8411,0.969,0.8508,3.3114900625,0.0139830625,3.297507,1.81590390714927,0.908
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,256,PCA,N/A,N/A,N/A,50,0.9989,0.9975,0.9964,0.9996,0.999,0.9986,0.9682,0.9615,0.998333333333333,0.9649,3.85408880027778,0.00112113361111109,3.85296766666667,1.96289777285183,0.9814
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,256,UMAP,30,N/A,N/A,5,0.9447,0.9259,0.9143,0.9727,0.9548,0.9434,0.4871,0.5011,0.9426,0.4941,2.0642,0.2012,1.8630,1.36492509684598,0.6825
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,256,UMAP,30,N/A,N/A,10,0.9483,0.9281,0.9159,0.973,0.9551,0.9438,0.4905,0.5043,0.944033333333333,0.4974,2.07773005444444,0.199481334444444,1.87824872,1.37049214517997,0.6852
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,256,UMAP,30,N/A,N/A,50,0.9485,0.9282,0.916,0.9729,0.9549,0.9435,0.4839,0.4983,0.944,0.4911,2.05951201,0.20511841,1.8543936,1.36176121254793,0.6809
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,512,PaCMAP,30,2,0.5,5,0.9391,0.9232,0.9131,0.9717,0.9582,0.9492,0.4567,0.4754,0.9424,0.4661,1.9838,0.2269,1.7569,1.32546337180625,0.6627
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,512,PaCMAP,30,2,0.5,10,0.9432,0.9259,0.9154,0.972,0.9586,0.9497,0.4577,0.4765,0.944133333333333,0.4671,1.99157952111111,0.227560801111111,1.76401872,1.32816366461366,0.6641
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,512,PaCMAP,30,2,0.5,50,0.9432,0.9259,0.9154,0.972,0.9586,0.9497,0.4577,0.4765,0.944133333333333,0.4671,1.99157952111111,0.227560801111111,1.76401872,1.32816366461366,0.6641
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,512,PCA,N/A,N/A,N/A,5,0.9022,0.8949,0.8913,0.9688,0.9578,0.9519,0.7837,0.7587,0.9278,0.7712,2.8867,0.0245,2.8621,1.6917827441292,0.8459
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,512,PCA,N/A,N/A,N/A,10,0.9616,0.9524,0.9475,0.9893,0.9832,0.9796,0.8573,0.8386,0.9689,0.8480,3.3011,0.0146,3.2864,1.81285081570437,0.9064
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,512,PCA,N/A,N/A,N/A,50,0.9989,0.9974,0.9963,0.9996,0.999,0.9985,0.9679,0.9607,0.998283333333333,0.9643,3.85173334027778,0.00115486694444442,3.85057847333334,1.96228909015296,0.9811
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,512,UMAP,30,N/A,N/A,5,0.9442,0.9248,0.913,0.9726,0.9533,0.9415,0.4254,0.4382,0.941566666666667,0.4318,1.88613600111111,0.259862054444445,1.62627394666667,1.27525446349608,0.6376
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,512,UMAP,30,N/A,N/A,10,0.9475,0.9271,0.915,0.9731,0.954,0.9424,0.4316,0.4455,0.943183333333333,0.4386,1.90918700444444,0.254654801111111,1.65453220333333,1.28628620583964,0.6431
20NG,subject_newsgroup_body,google-bert/bert-base-uncased,512,UMAP,30,N/A,N/A,50,0.9477,0.9269,0.9149,0.9733,0.954,0.9423,0.4259,0.4392,0.943183333333333,0.4326,1.89264220444444,0.260746401111111,1.63189580333333,1.27745677161043,0.6387
20NG,subject_newsgroup_body,google/bigbird-roberta-base,1024,PaCMAP,30,2,0.5,5,0.965,0.9554,0.9494,0.9804,0.9705,0.9639,0.6548,0.6594,0.9641,0.6571,2.62828944,0.094249,2.53404044,1.59186696680344,0.7959
20NG,subject_newsgroup_body,google/bigbird-roberta-base,1024,PaCMAP,30,2,0.5,10,0.965,0.9554,0.9494,0.9804,0.9705,0.9639,0.6548,0.6594,0.9641,0.6571,2.62828944,0.094249,2.53404044,1.59186696680344,0.7959
20NG,subject_newsgroup_body,google/bigbird-roberta-base,1024,PaCMAP,30,2,0.5,50,0.965,0.9554,0.9494,0.9804,0.9705,0.9639,0.6548,0.6594,0.9641,0.6571,2.62828944,0.094249,2.53404044,1.59186696680344,0.7959
20NG,subject_newsgroup_body,google/bigbird-roberta-base,1024,PCA,N/A,N/A,N/A,5,0.9658,0.9623,0.9606,0.9887,0.984,0.9813,0.9206,0.9024,0.973783333333333,0.9115,3.55429324694444,0.00387921361111107,3.55041403333333,1.88425423797675,0.9421
20NG,subject_newsgroup_body,google/bigbird-roberta-base,1024,PCA,N/A,N/A,N/A,10,0.9904,0.9869,0.985,0.9959,0.9934,0.9919,0.9511,0.94,0.990583333333333,0.94555,3.74861228444444,0.00202800111111108,3.74658428333333,1.935609537932,0.9678
20NG,subject_newsgroup_body,google/bigbird-roberta-base,1024,PCA,N/A,N/A,N/A,50,0.9995,0.999,0.9985,0.9997,0.9994,0.9991,0.9856,0.9815,0.9992,0.9836,3.9312975625,0.0002449225,3.93105264,1.98268823570424,0.9913
20NG,subject_newsgroup_body,google/bigbird-roberta-base,1024,UMAP,30,N/A,N/A,5,0.975,0.9623,0.9543,0.9774,0.9602,0.9497,0.4568,0.4668,0.96315,0.4618,2.0304825025,0.2513518225,1.77913068,1.33384057518131,0.6669
20NG,subject_newsgroup_body,google/bigbird-roberta-base,1024,UMAP,30,N/A,N/A,10,0.9761,0.9629,0.9546,0.9775,0.9603,0.9498,0.457,0.4672,0.9635,0.4621,2.03243040111111,0.251435387777777,1.78099501333333,1.33453925132734,0.6673
20NG,subject_newsgroup_body,google/bigbird-roberta-base,1024,UMAP,30,N/A,N/A,50,0.976,0.963,0.9549,0.9774,0.9601,0.9495,0.4577,0.4676,0.963483333333333,0.4627,2.03385628444444,0.250834027777777,1.78302225666666,1.33529856461642,0.6676
20NG,subject_newsgroup_body,google/bigbird-roberta-base,2048,PaCMAP,30,2,0.5,5,0.9645,0.9553,0.9495,0.9804,0.9706,0.9642,0.6583,0.6647,0.9641,0.6615,2.6425,0.0916,2.5510,1.59717391038046,0.7986
