dataset,additional_info,embedding_model,embedding_max_length,dr_method,dr_parameter,mn_ratio,fp_ratio,dimension_size,trustworthiness_ten_neigh,trustworthiness_fifty_neigh,trustworthiness_hundred_neigh,continuity_ten_neigh,continuity_fifty_neigh,continuity_hundred_neigh,pearson_corr,spearman_corr,ALS,AGS,Q,B,Q-B,NUM,Ss
SV,institution_cah_age_comment,google/bigbird-roberta-base,2048,PaCMAP,30,2,0.5,5,0.9624,0.9544,0.9494,0.9695,0.958,0.951,0.8577,0.8013,0.95745,0.8295,3.1931903025,0.0163712025,3.1768191,1.78236334679548,0.8912
SV,institution_cah_age_comment,google/bigbird-roberta-base,2048,PaCMAP,30,2,0.5,10,0.9673,0.9581,0.9527,0.9699,0.9585,0.9516,0.8582,0.8017,0.9597,0.8300,3.2028,0.0168,3.1860,1.78492485275991,0.8925
SV,institution_cah_age_comment,google/bigbird-roberta-base,2048,PaCMAP,30,2,0.5,50,0.9672,0.9581,0.9527,0.9699,0.9585,0.9516,0.8582,0.8017,0.9597,0.8300,3.2027,0.0168,3.1859,1.78490935344067,0.8925
SV,institution_cah_age_comment,google/bigbird-roberta-base,2048,PCA,N/A,N/A,N/A,5,0.952,0.9488,0.947,0.9843,0.9776,0.9739,0.9393,0.9105,0.963933333333333,0.9249,3.56769136111111,0.00152360111111108,3.56616776,1.88842997222561,0.9442
SV,institution_cah_age_comment,google/bigbird-roberta-base,2048,PCA,N/A,N/A,N/A,10,0.9894,0.9863,0.9844,0.996,0.9931,0.9912,0.9641,0.947,0.990066666666667,0.95555,3.78542421361111,0.0011914002777778,3.78423281333333,1.9453104670806,0.9727
SV,institution_cah_age_comment,google/bigbird-roberta-base,2048,PCA,N/A,N/A,N/A,50,0.9998,0.9995,0.9992,0.9999,0.9997,0.9995,0.9911,0.9867,0.9996,0.9889,3.9541,0.0001,3.9540,1.98847121176043,0.9942
SV,institution_cah_age_comment,google/bigbird-roberta-base,2048,UMAP,30,N/A,N/A,5,0.9681,0.958,0.952,0.974,0.9563,0.9463,0.7947,0.7334,0.959116666666667,0.7641,2.96930336111111,0.0380510044444446,2.93125235666667,1.71209005506915,0.856
SV,institution_cah_age_comment,google/bigbird-roberta-base,2048,UMAP,30,N/A,N/A,10,0.9747,0.9636,0.9571,0.975,0.9575,0.9474,0.7976,0.7352,0.96255,0.7664,2.9892681025,0.0384748225,2.95079328,1.71778732094517,0.8589
SV,institution_cah_age_comment,google/bigbird-roberta-base,2048,UMAP,30,N/A,N/A,50,0.9747,0.9635,0.957,0.975,0.9575,0.9474,0.7976,0.7354,0.962516666666667,0.7665,2.98949863361111,0.0384225336111112,2.9510761,1.71786963999018,0.8589
SV,institution_cah_age_comment,google/bigbird-roberta-base,4096,PaCMAP,30,2,0.5,5,0.9624,0.9544,0.9494,0.9695,0.958,0.951,0.8577,0.8013,0.95745,0.8295,3.1931903025,0.0163712025,3.1768191,1.78236334679548,0.8912
SV,institution_cah_age_comment,google/bigbird-roberta-base,4096,PaCMAP,30,2,0.5,10,0.9673,0.9581,0.9527,0.9699,0.9585,0.9516,0.8582,0.8017,0.9597,0.8300,3.2028,0.0168,3.1860,1.78492485275991,0.8925
SV,institution_cah_age_comment,google/bigbird-roberta-base,4096,PaCMAP,30,2,0.5,50,0.9672,0.9581,0.9527,0.9699,0.9585,0.9516,0.8582,0.8017,0.9597,0.8300,3.2027,0.0168,3.1859,1.78490935344067,0.8925
SV,institution_cah_age_comment,google/bigbird-roberta-base,4096,PCA,N/A,N/A,N/A,5,0.952,0.9488,0.947,0.9843,0.9776,0.9739,0.9393,0.9105,0.963933333333333,0.9249,3.56769136111111,0.00152360111111108,3.56616776,1.88842997222561,0.9442
SV,institution_cah_age_comment,google/bigbird-roberta-base,4096,PCA,N/A,N/A,N/A,10,0.9894,0.9863,0.9844,0.996,0.9931,0.9912,0.9641,0.947,0.990066666666667,0.95555,3.78542421361111,0.0011914002777778,3.78423281333333,1.9453104670806,0.9727
SV,institution_cah_age_comment,google/bigbird-roberta-base,4096,PCA,N/A,N/A,N/A,50,0.9998,0.9995,0.9992,0.9999,0.9997,0.9995,0.9911,0.9867,0.9996,0.9889,3.9541,0.0001,3.9540,1.98847121176043,0.9942
SV,institution_cah_age_comment,google/bigbird-roberta-base,4096,UMAP,30,N/A,N/A,5,0.9681,0.958,0.952,0.974,0.9563,0.9463,0.7947,0.7334,0.959116666666667,0.7641,2.96930336111111,0.0380510044444446,2.93125235666667,1.71209005506915,0.856
SV,institution_cah_age_comment,google/bigbird-roberta-base,4096,UMAP,30,N/A,N/A,10,0.9747,0.9636,0.9571,0.975,0.9575,0.9474,0.7976,0.7352,0.96255,0.7664,2.9892681025,0.0384748225,2.95079328,1.71778732094517,0.8589
SV,institution_cah_age_comment,google/bigbird-roberta-base,4096,UMAP,30,N/A,N/A,50,0.9747,0.9635,0.957,0.975,0.9575,0.9474,0.7976,0.7354,0.962516666666667,0.7665,2.98949863361111,0.0384225336111112,2.9510761,1.71786963999018,0.8589
SV,institution_cah_age_comment,intfloat/e5-small-v2,128,PaCMAP,30,2,0.5,5,0.9859,0.9816,0.9775,0.9894,0.9768,0.9651,0.5138,0.4494,0.9794,0.4816,2.1345,0.2478,1.8867,1.37356618090769,0.6868
SV,institution_cah_age_comment,intfloat/e5-small-v2,128,PaCMAP,30,2,0.5,10,0.9867,0.982,0.9778,0.9897,0.9777,0.9668,0.5269,0.456,0.980116666666667,0.49145,2.16550845444445,0.238795111111111,1.92671334333334,1.38806100130122,0.694
SV,institution_cah_age_comment,intfloat/e5-small-v2,128,PaCMAP,30,2,0.5,50,0.9867,0.982,0.9778,0.9898,0.9778,0.9669,0.5285,0.457,0.980166666666667,0.49275,2.16948350694445,0.237575006944445,1.93190850000001,1.38993111340095,0.695
SV,institution_cah_age_comment,intfloat/e5-small-v2,128,PCA,N/A,N/A,N/A,5,0.9292,0.921,0.9162,0.9762,0.9609,0.9512,0.6555,0.6446,0.94245,0.6501,2.53605625,0.08549776,2.45055849,1.56542597717043,0.7827
SV,institution_cah_age_comment,intfloat/e5-small-v2,128,PCA,N/A,N/A,N/A,10,0.9865,0.979,0.9738,0.9943,0.9883,0.9837,0.7093,0.6879,0.984266666666667,0.6986,2.83204021777778,0.0816054444444446,2.75043477333334,1.65844347908915,0.8292
SV,institution_cah_age_comment,intfloat/e5-small-v2,128,PCA,N/A,N/A,N/A,50,0.9995,0.9987,0.998,0.9998,0.9994,0.9991,0.878,0.8541,0.999083333333333,0.86605,3.47872235111111,0.0176978677777777,3.46102448333333,1.86038288621814,0.9302
SV,institution_cah_age_comment,intfloat/e5-small-v2,128,UMAP,30,N/A,N/A,5,0.9918,0.9891,0.9853,0.9921,0.981,0.9712,0.5135,0.4443,0.985083333333333,0.4789,2.14324720027778,0.256221566944444,1.88702563333334,1.37369051584894,0.6868
SV,institution_cah_age_comment,intfloat/e5-small-v2,128,UMAP,30,N/A,N/A,10,0.9925,0.9897,0.9858,0.9923,0.9812,0.9712,0.5188,0.4435,0.9855,0.4812,2.1509,0.2543,1.8966,1.3771699495705,0.6886
SV,institution_cah_age_comment,intfloat/e5-small-v2,128,UMAP,30,N/A,N/A,50,0.9928,0.9897,0.9858,0.9921,0.9806,0.97,0.5072,0.4235,0.9852,0.4654,2.1040,0.2702,1.8338,1.35417474254002,0.6771
SV,institution_cah_age_comment,intfloat/e5-small-v2,256,PaCMAP,30,2,0.5,5,0.986,0.9817,0.9778,0.9887,0.9758,0.9637,0.5179,0.4403,0.97895,0.4791,2.1259098025,0.2498500225,1.87605978,1.3696933160383,0.6848
SV,institution_cah_age_comment,intfloat/e5-small-v2,256,PaCMAP,30,2,0.5,10,0.9867,0.9822,0.9782,0.989,0.9766,0.965,0.5264,0.4446,0.979616666666667,0.4855,2.14656684694445,0.244151280277778,1.90241556666667,1.37928081501436,0.6896
SV,institution_cah_age_comment,intfloat/e5-small-v2,256,PaCMAP,30,2,0.5,50,0.9867,0.9822,0.9783,0.9891,0.9767,0.9653,0.5284,0.446,0.9797,0.4872,2.15184450694445,0.242572666944445,1.90927184000001,1.38176403195336,0.6909
SV,institution_cah_age_comment,intfloat/e5-small-v2,256,PCA,N/A,N/A,N/A,5,0.9299,0.9219,0.9172,0.976,0.961,0.9516,0.6567,0.6481,0.942933333333333,0.6524,2.54508844444444,0.0844096177777776,2.46067882666666,1.5686551012465,0.7843
SV,institution_cah_age_comment,intfloat/e5-small-v2,256,PCA,N/A,N/A,N/A,10,0.987,0.9796,0.9745,0.9942,0.9884,0.9838,0.7136,0.6946,0.984583333333333,0.7041,2.85165140027778,0.0786709002777776,2.7729805,1.66522686142159,0.8326
SV,institution_cah_age_comment,intfloat/e5-small-v2,256,PCA,N/A,N/A,N/A,50,0.9994,0.9987,0.998,0.9998,0.9994,0.9991,0.8715,0.8478,0.999066666666667,0.8597,3.45482764694445,0.0194370069444445,3.43539064000001,1.85348068239192,0.9267
SV,institution_cah_age_comment,intfloat/e5-small-v2,256,UMAP,30,N/A,N/A,5,0.992,0.9895,0.9861,0.9914,0.98,0.9697,0.5212,0.4496,0.984783333333333,0.4854,2.16143903361111,0.249383713611111,1.91205532,1.38277088485403,0.6914
SV,institution_cah_age_comment,intfloat/e5-small-v2,256,UMAP,30,N/A,N/A,10,0.9926,0.9898,0.9863,0.9917,0.9806,0.9706,0.5321,0.4599,0.9853,0.4960,2.1942,0.2394,1.9548,1.39813056138069,0.6991
SV,institution_cah_age_comment,intfloat/e5-small-v2,256,UMAP,30,N/A,N/A,50,0.9928,0.9899,0.9863,0.9917,0.9805,0.9701,0.5291,0.4573,0.9852,0.4932,2.1857,0.2421,1.9436,1.39414326380039,0.6971
SV,institution_cah_age_comment,intfloat/e5-small-v2,512,PaCMAP,30,2,0.5,5,0.9861,0.9819,0.9783,0.9886,0.9757,0.9638,0.5148,0.4346,0.9791,0.4747,2.1134,0.2544,1.8591,1.3634704935079,0.6817
SV,institution_cah_age_comment,intfloat/e5-small-v2,512,PaCMAP,30,2,0.5,10,0.9867,0.9824,0.9787,0.989,0.9766,0.9652,0.5239,0.443,0.979766666666667,0.48345,2.14100301361111,0.246330233611111,1.89467278,1.37647113300643,0.6882
SV,institution_cah_age_comment,intfloat/e5-small-v2,512,PaCMAP,30,2,0.5,50,0.9867,0.9824,0.9787,0.989,0.9767,0.9653,0.5256,0.4434,0.9798,0.4845,2.14417449,0.24532209,1.8988524,1.3779885340597,0.689
SV,institution_cah_age_comment,intfloat/e5-small-v2,512,PCA,N/A,N/A,N/A,5,0.93,0.922,0.9172,0.976,0.9611,0.9517,0.6566,0.648,0.943,0.6523,2.54498209,0.08450649,2.4604756,1.56859032255079,0.7843
SV,institution_cah_age_comment,intfloat/e5-small-v2,512,PCA,N/A,N/A,N/A,10,0.987,0.9797,0.9746,0.9942,0.9884,0.9838,0.7143,0.6953,0.984616666666667,0.7048,2.85412867361111,0.0782973669444446,2.77583130666667,1.66608262300123,0.833
SV,institution_cah_age_comment,intfloat/e5-small-v2,512,PCA,N/A,N/A,N/A,50,0.9994,0.9987,0.998,0.9998,0.9994,0.9991,0.8711,0.8473,0.999066666666667,0.8592,3.45315500444445,0.0195626844444445,3.43359232000001,1.85299549918504,0.9265
SV,institution_cah_age_comment,intfloat/e5-small-v2,512,UMAP,30,N/A,N/A,5,0.9921,0.9894,0.986,0.9911,0.9795,0.9693,0.5162,0.4449,0.984566666666667,0.4806,2.14656684694445,0.254032800277778,1.89253404666667,1.37569402363559,0.6878
SV,institution_cah_age_comment,intfloat/e5-small-v2,512,UMAP,30,N/A,N/A,10,0.9926,0.9898,0.9863,0.9915,0.9801,0.97,0.5266,0.4534,0.9851,0.4900,2.1758,0.2451,1.9307,1.38949559193255,0.6947
SV,institution_cah_age_comment,intfloat/e5-small-v2,512,UMAP,30,N/A,N/A,50,0.9929,0.99,0.9866,0.9915,0.98,0.9695,0.5255,0.452,0.985083333333333,0.48875,2.17218469444444,0.246346777777777,1.92583791666666,1.38774562390471,0.6939
SV,institution_cah_age_comment,qwen3-embedding:8b,1024,PaCMAP,30,2,0.5,5,0.9873,0.9846,0.9819,0.9929,0.9883,0.9819,0.6661,0.5401,0.9862,0.6031,2.5257,0.1467,2.3790,1.54239692038074,0.7712
SV,institution_cah_age_comment,qwen3-embedding:8b,1024,PaCMAP,30,2,0.5,10,0.9884,0.9852,0.9825,0.993,0.9886,0.9826,0.6995,0.5509,0.986716666666667,0.6252,2.59827534027778,0.130694300277778,2.46758104,1.57085360234492,0.7854
SV,institution_cah_age_comment,qwen3-embedding:8b,1024,PaCMAP,30,2,0.5,50,0.9884,0.9852,0.9825,0.993,0.9888,0.9829,0.7059,0.5598,0.9868,0.6329,2.6232661225,0.1252806025,2.49798552,1.58050166719305,0.7903
SV,institution_cah_age_comment,qwen3-embedding:8b,1024,PCA,N/A,N/A,N/A,5,0.9439,0.9346,0.9282,0.9775,0.9665,0.9593,0.6787,0.6356,0.9517,0.6572,2.5883,0.0867,2.5016,1.58162922330109,0.7908
SV,institution_cah_age_comment,qwen3-embedding:8b,1024,PCA,N/A,N/A,N/A,10,0.9902,0.985,0.981,0.9948,0.9911,0.988,0.748,0.6825,0.98835,0.71525,2.90225296,0.07458361,2.82766935,1.68156752763604,0.8408
SV,institution_cah_age_comment,qwen3-embedding:8b,1024,PCA,N/A,N/A,N/A,50,0.9993,0.9986,0.998,0.9997,0.9995,0.9993,0.8985,0.8457,0.999066666666667,0.8721,3.50126469444445,0.0161205344444445,3.48514416000001,1.86685408106794,0.9334
SV,institution_cah_age_comment,qwen3-embedding:8b,1024,UMAP,30,N/A,N/A,5,0.9918,0.9896,0.9869,0.9951,0.9904,0.984,0.6405,0.5159,0.9896,0.5782,2.4581,0.1693,2.2888,1.51288597499393,0.7564
SV,institution_cah_age_comment,qwen3-embedding:8b,1024,UMAP,30,N/A,N/A,10,0.9925,0.9901,0.9873,0.9954,0.9911,0.9854,0.6741,0.5139,0.9903,0.5940,2.5100,0.1571,2.3530,1.53393376649711,0.767
SV,institution_cah_age_comment,qwen3-embedding:8b,1024,UMAP,30,N/A,N/A,50,0.9928,0.9902,0.9873,0.9954,0.9909,0.9847,0.6798,0.5287,0.9902,0.6043,2.5423,0.1490,2.3934,1.54704676184443,0.7735
SV,institution_cah_age_comment,qwen3-embedding:8b,2048,PaCMAP,30,2,0.5,5,0.9876,0.9848,0.9821,0.9929,0.9883,0.9822,0.6614,0.5407,0.9863,0.6011,2.5197,0.1484,2.3713,1.53990341580244,0.77
SV,institution_cah_age_comment,qwen3-embedding:8b,2048,PaCMAP,30,2,0.5,10,0.9886,0.9853,0.9827,0.993,0.9887,0.9828,0.6967,0.5522,0.98685,0.6245,2.59628769,0.13133376,2.46495393,1.57001717506529,0.785
SV,institution_cah_age_comment,qwen3-embedding:8b,2048,PaCMAP,30,2,0.5,50,0.9886,0.9852,0.9827,0.993,0.9888,0.9829,0.702,0.5594,0.986866666666667,0.6307,2.61652192111111,0.126854694444445,2.48966722666667,1.57786793701712,0.7889
SV,institution_cah_age_comment,qwen3-embedding:8b,2048,PCA,N/A,N/A,N/A,5,0.9439,0.9346,0.9282,0.9775,0.9665,0.9593,0.6787,0.6356,0.9517,0.6572,2.5883,0.0867,2.5016,1.58162922330109,0.7908
SV,institution_cah_age_comment,qwen3-embedding:8b,2048,PCA,N/A,N/A,N/A,10,0.9902,0.985,0.981,0.9948,0.9911,0.988,0.748,0.6825,0.98835,0.71525,2.90225296,0.07458361,2.82766935,1.68156752763604,0.8408
SV,institution_cah_age_comment,qwen3-embedding:8b,2048,PCA,N/A,N/A,N/A,50,0.9993,0.9986,0.998,0.9997,0.9995,0.9993,0.8985,0.8457,0.999066666666667,0.8721,3.50126469444445,0.0161205344444445,3.48514416000001,1.86685408106794,0.9334
SV,institution_cah_age_comment,qwen3-embedding:8b,2048,UMAP,30,N/A,N/A,5,0.9919,0.9896,0.9869,0.995,0.9903,0.9838,0.6345,0.509,0.989583333333333,0.57175,2.43776177777778,0.174584694444444,2.26317708333334,1.50438594892845,0.7522
SV,institution_cah_age_comment,qwen3-embedding:8b,2048,UMAP,30,N/A,N/A,10,0.9925,0.9899,0.987,0.9954,0.9911,0.9853,0.6772,0.5164,0.9902,0.5968,2.518569,0.15476356,2.36380544,1.53746721591064,0.7687
SV,institution_cah_age_comment,qwen3-embedding:8b,2048,UMAP,30,N/A,N/A,50,0.9929,0.9903,0.9873,0.9954,0.991,0.9848,0.6834,0.5324,0.990283333333333,0.6079,2.55418996694444,0.146217013611111,2.40797295333333,1.55176446451558,0.7759
SV,institution_cah_age_comment,qwen3-embedding:8b,4096,PaCMAP,30,2,0.5,5,0.9876,0.9848,0.9821,0.9929,0.9883,0.9822,0.6614,0.5407,0.9863,0.6011,2.5197,0.1484,2.3713,1.53990341580244,0.77
SV,institution_cah_age_comment,qwen3-embedding:8b,4096,PaCMAP,30,2,0.5,10,0.9886,0.9853,0.9827,0.993,0.9887,0.9828,0.6967,0.5522,0.98685,0.6245,2.59628769,0.13133376,2.46495393,1.57001717506529,0.785
SV,institution_cah_age_comment,qwen3-embedding:8b,4096,PaCMAP,30,2,0.5,50,0.9886,0.9852,0.9827,0.993,0.9888,0.9829,0.702,0.5594,0.986866666666667,0.6307,2.61652192111111,0.126854694444445,2.48966722666667,1.57786793701712,0.7889
SV,institution_cah_age_comment,qwen3-embedding:8b,4096,PCA,N/A,N/A,N/A,5,0.9439,0.9346,0.9282,0.9775,0.9665,0.9593,0.6787,0.6356,0.9517,0.6572,2.5883,0.0867,2.5016,1.58162922330109,0.7908
SV,institution_cah_age_comment,qwen3-embedding:8b,4096,PCA,N/A,N/A,N/A,10,0.9902,0.985,0.981,0.9948,0.9911,0.988,0.748,0.6825,0.98835,0.71525,2.90225296,0.07458361,2.82766935,1.68156752763604,0.8408
SV,institution_cah_age_comment,qwen3-embedding:8b,4096,PCA,N/A,N/A,N/A,50,0.9993,0.9986,0.998,0.9997,0.9995,0.9993,0.8985,0.8457,0.999066666666667,0.8721,3.50126469444445,0.0161205344444445,3.48514416000001,1.86685408106794,0.9334
SV,institution_cah_age_comment,qwen3-embedding:8b,4096,UMAP,30,N/A,N/A,5,0.9919,0.9896,0.9869,0.995,0.9903,0.9838,0.6345,0.509,0.989583333333333,0.57175,2.43776177777778,0.174584694444444,2.26317708333334,1.50438594892845,0.7522
SV,institution_cah_age_comment,qwen3-embedding:8b,4096,UMAP,30,N/A,N/A,10,0.9925,0.9899,0.987,0.9954,0.9911,0.9853,0.6772,0.5164,0.9902,0.5968,2.518569,0.15476356,2.36380544,1.53746721591064,0.7687
SV,institution_cah_age_comment,qwen3-embedding:8b,4096,UMAP,30,N/A,N/A,50,0.9929,0.9903,0.9873,0.9954,0.991,0.9848,0.6834,0.5324,0.990283333333333,0.6079,2.55418996694444,0.146217013611111,2.40797295333333,1.55176446451558,0.7759
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,PaCMAP,30,2,0.5,5,0.958,0.9461,0.9383,0.979,0.9628,0.9511,0.3948,0.3704,0.955883333333333,0.3826,1.79153763361111,0.328653780277777,1.46288385333333,1.20949735565372,0.6047
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,PaCMAP,30,2,0.5,10,0.9635,0.95,0.9413,0.9793,0.9632,0.9516,0.3974,0.372,0.95815,0.3847,1.8032461225,0.3288449025,1.47440122,1.21424924130098,0.6071
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,PaCMAP,30,2,0.5,50,0.9635,0.95,0.9413,0.9793,0.9632,0.9516,0.3966,0.3713,0.95815,0.3840,1.80123241,0.32970564,1.47152677,1.21306503123287,0.6065
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,PCA,N/A,N/A,N/A,5,0.9006,0.8939,0.8887,0.9819,0.9709,0.9638,0.6905,0.6783,0.9333,0.6844,2.6170,0.0620,2.5550,1.59843738695014,0.7992
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,PCA,N/A,N/A,N/A,10,0.9724,0.9637,0.9581,0.9946,0.9896,0.9861,0.8063,0.7976,0.9774,0.8020,3.1661,0.0308,3.1354,1.77069398353678,0.8853
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,PCA,N/A,N/A,N/A,50,0.9996,0.999,0.9984,0.9999,0.9997,0.9995,0.9669,0.9651,0.99935,0.9660,3.8626006225,0.0011122225,3.8614884,1.96506702175778,0.9825
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,UMAP,30,N/A,N/A,5,0.9708,0.9581,0.9486,0.9791,0.9592,0.9456,0.2898,0.2767,0.9602,0.2833,1.5463,0.4583,1.0879,1.04304571647971,0.5215
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,UMAP,30,N/A,N/A,10,0.9748,0.9609,0.951,0.9797,0.9603,0.9469,0.3031,0.286,0.962266666666667,0.29455,1.57958813361111,0.445845546944445,1.13374258666667,1.06477349077946,0.5324
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,128,UMAP,30,N/A,N/A,50,0.9755,0.9616,0.9514,0.9798,0.9603,0.9469,0.3028,0.2867,0.9626,0.2948,1.5809,0.4460,1.1349,1.06531016610187,0.5327
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,256,PaCMAP,30,2,0.5,5,0.9567,0.9455,0.9376,0.98,0.9649,0.954,0.4326,0.406,0.95645,0.4193,1.8926880625,0.2885301225,1.60415794,1.2665535677578,0.6333
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,256,PaCMAP,30,2,0.5,10,0.9625,0.9493,0.9406,0.9803,0.9653,0.9544,0.434,0.4072,0.9587,0.4206,1.90256044444444,0.289587484444444,1.61297296,1.27002872408462,0.635
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,256,PaCMAP,30,2,0.5,50,0.9625,0.9492,0.9405,0.9803,0.9653,0.9544,0.434,0.4071,0.9587,0.42055,1.9023305625,0.2896054225,1.61272514,1.26993115561435,0.635
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,256,PCA,N/A,N/A,N/A,5,0.9006,0.8939,0.8887,0.9821,0.9712,0.9641,0.6875,0.6746,0.9334,0.6811,2.6066,0.0637,2.5429,1.59463446804171,0.7973
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,256,PCA,N/A,N/A,N/A,10,0.9721,0.9634,0.9578,0.9947,0.9898,0.9864,0.8053,0.7958,0.9774,0.8006,3.1610,0.0313,3.1297,1.76910246735456,0.8846
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,256,PCA,N/A,N/A,N/A,50,0.9996,0.999,0.9984,0.9999,0.9997,0.9995,0.9673,0.9652,0.99935,0.9663,3.86358336,0.00109561,3.86248775,1.96532128416704,0.9827
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,256,UMAP,30,N/A,N/A,5,0.9695,0.9566,0.9472,0.9803,0.962,0.9495,0.352,0.3336,0.96085,0.3428,1.6995033225,0.3819858025,1.31751752,1.1478316601314,0.5739
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,256,UMAP,30,N/A,N/A,10,0.9741,0.9604,0.9505,0.981,0.9631,0.9509,0.362,0.3409,0.963333333333333,0.35145,1.72865521361111,0.374401213611111,1.354254,1.16372419412849,0.5819
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,256,UMAP,30,N/A,N/A,50,0.9748,0.9607,0.9508,0.9811,0.9631,0.9509,0.3652,0.3439,0.9636,0.3546,1.7374,0.3709,1.3665,1.16898684623338,0.5845
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,512,PaCMAP,30,2,0.5,5,0.9567,0.945,0.9372,0.9794,0.9642,0.9532,0.4259,0.3993,0.95595,0.4126,1.8729291025,0.2952292225,1.57769988,1.25606523715928,0.628
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,512,PaCMAP,30,2,0.5,10,0.9624,0.9488,0.9401,0.9797,0.9645,0.9535,0.4271,0.4001,0.9582,0.4136,1.8817,0.2966,1.5852,1.25904365823165,0.6295
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,512,PaCMAP,30,2,0.5,50,0.9623,0.9488,0.94,0.9797,0.9645,0.9535,0.4271,0.4001,0.958133333333333,0.4136,1.88165233777778,0.296516551111111,1.58513578666667,1.259021757821,0.6295
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,512,PCA,N/A,N/A,N/A,5,0.9007,0.8939,0.8888,0.9821,0.9713,0.9643,0.687,0.674,0.9335,0.681,2.60504980027778,0.0640174336111113,2.54103236666667,1.59406159437666,0.797
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,512,PCA,N/A,N/A,N/A,10,0.9722,0.9634,0.9579,0.9947,0.9899,0.9864,0.805,0.7954,0.9774,0.8002,3.15992101361111,0.0314057469444446,3.12851526666667,1.76876094107335,0.8844
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,512,PCA,N/A,N/A,N/A,50,0.9996,0.999,0.9984,0.9999,0.9997,0.9995,0.9673,0.9652,0.99935,0.9663,3.86358336,0.00109561,3.86248775,1.96532128416704,0.9827
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,512,UMAP,30,N/A,N/A,5,0.9702,0.9574,0.948,0.9806,0.9626,0.9503,0.3554,0.3376,0.961516666666667,0.3465,1.71090760027778,0.378245500277778,1.3326621,1.15440984923033,0.5772
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,512,UMAP,30,N/A,N/A,10,0.9741,0.9604,0.9505,0.9815,0.964,0.952,0.3715,0.3491,0.96375,0.3603,1.7531084025,0.3641519025,1.3889565,1.17853998659358,0.5893
SV,institution_cah_age_comment,sentence-transformers/all-MiniLM-L6-v2,512,UMAP,30,N/A,N/A,50,0.9748,0.9607,0.9505,0.9814,0.9637,0.9517,0.3679,0.3462,0.9638,0.3571,1.7446,0.3681,1.3765,1.17324300978101,0.5866
SV,institution_cah_comment,allenai/longformer-base-4096,1024,PaCMAP,30,2,0.5,5,0.9563,0.9509,0.9476,0.9707,0.962,0.9571,0.9054,0.877,0.957433333333333,0.8912,3.41744520111111,0.0043868544444444,3.41305834666667,1.84744643945817,0.9237
SV,institution_cah_comment,allenai/longformer-base-4096,1024,PaCMAP,30,2,0.5,10,0.9563,0.9509,0.9476,0.9707,0.9619,0.9571,0.9054,0.877,0.9574,0.8912,3.41738358027778,0.00438464694444449,3.41299893333334,1.84743035953547,0.9237
SV,institution_cah_comment,allenai/longformer-base-4096,1024,PaCMAP,30,2,0.5,50,0.9563,0.9509,0.9476,0.9707,0.9619,0.9571,0.9054,0.877,0.9574,0.8912,3.41738358027778,0.00438464694444449,3.41299893333334,1.84743035953547,0.9237
SV,institution_cah_comment,allenai/longformer-base-4096,1024,PCA,N/A,N/A,N/A,5,0.9603,0.9581,0.9568,0.9833,0.9776,0.9746,0.9802,0.9578,0.9685,0.9690,3.7537,0.0000,3.7537,1.93744992193347,0.9687
SV,institution_cah_comment,allenai/longformer-base-4096,1024,PCA,N/A,N/A,N/A,10,0.9887,0.9857,0.984,0.9954,0.9925,0.9908,0.9888,0.9755,0.989516666666667,0.9822,3.88746944444445,0.0000542677777777827,3.88741517666667,1.97165290471388,0.9858
